,country,year,value,sex,age_group
37753,MA,1982,,f,65+
37754,MA,1983,,f,65+
37755,MA,1984,,f,65+
37756,MA,1985,,f,65+
37757,MA,1986,,f,65+
37758,MA,1987,,f,65+
37759,MA,1988,,f,65+
37760,MA,1989,,f,65+
37761,MA,1990,,f,65+
37762,MA,1991,,f,65+
37763,MA,1992,,f,65+
37764,MA,1993,,f,65+
37765,MA,1994,,f,65+
37766,MA,1995,299.0,f,65+
37767,MA,1996,292.0,f,65+
37768,MA,1997,275.0,f,65+
37769,MA,1998,330.0,f,65+
37770,MA,1999,332.0,f,65+
37771,MA,2000,352.0,f,65+
37772,MA,2001,360.0,f,65+
37773,MA,2002,386.0,f,65+
37774,MA,2003,351.0,f,65+
37775,MA,2004,325.0,f,65+
37776,MA,2005,398.0,f,65+
37777,MA,2006,307.0,f,65+
37778,MA,2007,370.0,f,65+
37779,MA,2008,358.0,f,65+
37780,MC,1980,,f,65+
37781,MC,1981,,f,65+
37782,MC,1982,,f,65+
37783,MC,1983,,f,65+
37784,MC,1984,,f,65+
37785,MC,1985,,f,65+
37786,MC,1986,,f,65+
37787,MC,1987,,f,65+
37788,MC,1988,,f,65+
37789,MC,1989,,f,65+
37790,MC,1990,,f,65+
37791,MC,1991,,f,65+
37792,MC,1992,,f,65+
37793,MC,1994,,f,65+
37794,MC,1995,,f,65+
37795,MC,1996,,f,65+
37796,MC,1997,,f,65+
37797,MC,1998,,f,65+
37798,MC,1999,1.0,f,65+
37799,MC,2000,,f,65+
37800,MC,2001,,f,65+
37801,MC,2002,,f,65+
37802,MC,2006,,f,65+
37803,MC,2007,,f,65+
37804,MC,2008,,f,65+
37805,MD,1980,,f,65+
37806,MD,1981,,f,65+
37807,MD,1982,,f,65+
37808,MD,1983,,f,65+
37809,MD,1984,,f,65+
37810,MD,1985,,f,65+
37811,MD,1986,,f,65+
37812,MD,1987,,f,65+
37813,MD,1988,,f,65+
37814,MD,1989,,f,65+
37815,MD,1990,,f,65+
37816,MD,1991,,f,65+
37817,MD,1992,,f,65+
37818,MD,1993,,f,65+
37819,MD,1994,,f,65+
37820,MD,1995,12.0,f,65+
37821,MD,1996,6.0,f,65+
37822,MD,1997,8.0,f,65+
37823,MD,1998,7.0,f,65+
37824,MD,1999,6.0,f,65+
37825,MD,2000,6.0,f,65+
37826,MD,2001,10.0,f,65+
37827,MD,2002,8.0,f,65+
37828,MD,2003,22.0,f,65+
37829,MD,2004,22.0,f,65+
37830,MD,2005,18.0,f,65+
37831,MD,2006,31.0,f,65+
37832,MD,2007,25.0,f,65+
37833,MD,2008,25.0,f,65+
37834,ME,2005,8.0,f,65+
37835,ME,2006,2.0,f,65+
37836,ME,2007,1.0,f,65+
37837,ME,2008,7.0,f,65+
37838,MG,1980,,f,65+
37839,MG,1981,,f,65+
37840,MG,1982,,f,65+
37841,MG,1983,,f,65+
37842,MG,1984,,f,65+
37843,MG,1985,,f,65+
37844,MG,1986,,f,65+
37845,MG,1987,,f,65+
37846,MG,1988,,f,65+
37847,MG,1989,,f,65+
37848,MG,1990,,f,65+
37849,MG,1991,,f,65+
37850,MG,1992,,f,65+
37851,MG,1993,,f,65+
37852,MG,1994,,f,65+
37853,MG,1995,78.0,f,65+
37854,MG,1996,79.0,f,65+
37855,MG,1997,,f,65+
37856,MG,1998,117.0,f,65+
37857,MG,2000,,f,65+
37858,MG,2001,154.0,f,65+
37859,MG,2002,135.0,f,65+
37860,MG,2003,191.0,f,65+
37861,MG,2004,95.0,f,65+
37862,MG,2005,129.0,f,65+
37863,MG,2006,166.0,f,65+
37864,MG,2007,192.0,f,65+
37865,MG,2008,171.0,f,65+
37866,MH,1980,,f,65+
37867,MH,1981,,f,65+
37868,MH,1982,,f,65+
37869,MH,1983,,f,65+
37870,MH,1984,,f,65+
37871,MH,1985,,f,65+
37872,MH,1986,,f,65+
37873,MH,1987,,f,65+
37874,MH,1988,,f,65+
37875,MH,1989,,f,65+
37876,MH,1991,,f,65+
37877,MH,1992,,f,65+
37878,MH,1993,,f,65+
37879,MH,1995,,f,65+
37880,MH,1996,2.0,f,65+
37881,MH,1998,0.0,f,65+
37882,MH,1999,0.0,f,65+
37883,MH,2000,0.0,f,65+
37884,MH,2001,1.0,f,65+
37885,MH,2002,1.0,f,65+
37886,MH,2003,4.0,f,65+
37887,MH,2004,1.0,f,65+
37888,MH,2005,2.0,f,65+
37889,MH,2006,2.0,f,65+
37890,MH,2007,0.0,f,65+
37891,MH,2008,0.0,f,65+
37892,MK,1992,,f,65+
37893,MK,1993,,f,65+
37894,MK,1994,,f,65+
37895,MK,1995,17.0,f,65+
37896,MK,1996,12.0,f,65+
37897,MK,1997,11.0,f,65+
37898,MK,1998,4.0,f,65+
37899,MK,1999,1.0,f,65+
37900,MK,2000,10.0,f,65+
37901,MK,2001,7.0,f,65+
37902,MK,2002,6.0,f,65+
37903,MK,2003,8.0,f,65+
37904,MK,2004,17.0,f,65+
37905,MK,2005,13.0,f,65+
37906,MK,2006,11.0,f,65+
37907,MK,2007,8.0,f,65+
37908,MK,2008,10.0,f,65+
37909,ML,1980,,f,65+
37910,ML,1981,,f,65+
37911,ML,1982,,f,65+
37912,ML,1983,,f,65+
37913,ML,1984,,f,65+
37914,ML,1985,,f,65+
37915,ML,1986,,f,65+
37916,ML,1987,,f,65+
37917,ML,1988,,f,65+
37918,ML,1989,,f,65+
37919,ML,1990,,f,65+
37920,ML,1991,,f,65+
37921,ML,1992,,f,65+
37922,ML,1993,,f,65+
37923,ML,1994,,f,65+
37924,ML,1995,52.0,f,65+
37925,ML,1996,36.0,f,65+
37926,ML,1997,34.0,f,65+
37927,ML,1998,30.0,f,65+
37928,ML,1999,58.0,f,65+
37929,ML,2000,43.0,f,65+
37930,ML,2001,,f,65+
37931,ML,2002,24.0,f,65+
37932,ML,2003,45.0,f,65+
37933,ML,2004,57.0,f,65+
37934,ML,2005,72.0,f,65+
37935,ML,2006,76.0,f,65+
37936,ML,2007,95.0,f,65+
37937,ML,2008,121.0,f,65+
37938,MM,1980,,f,65+
37939,MM,1981,,f,65+
37940,MM,1982,,f,65+
37941,MM,1983,,f,65+
37942,MM,1984,,f,65+
37943,MM,1985,,f,65+
37944,MM,1986,,f,65+
37945,MM,1987,,f,65+
37946,MM,1988,,f,65+
37947,MM,1989,,f,65+
37948,MM,1990,,f,65+
37949,MM,1991,,f,65+
37950,MM,1992,,f,65+
37951,MM,1993,,f,65+
37952,MM,1994,,f,65+
37953,MM,1995,154.0,f,65+
37954,MM,1996,184.0,f,65+
37955,MM,1997,183.0,f,65+
37956,MM,1998,229.0,f,65+
37957,MM,1999,284.0,f,65+
37958,MM,2000,378.0,f,65+
37959,MM,2001,487.0,f,65+
37960,MM,2002,544.0,f,65+
37961,MM,2003,617.0,f,65+
37962,MM,2004,713.0,f,65+
37963,MM,2005,885.0,f,65+
37964,MM,2006,1016.0,f,65+
37965,MM,2007,1198.0,f,65+
37966,MM,2008,1102.0,f,65+
37967,MN,1980,,f,65+
37968,MN,1981,,f,65+
37969,MN,1982,,f,65+
37970,MN,1983,,f,65+
37971,MN,1984,,f,65+
37972,MN,1985,,f,65+
37973,MN,1986,,f,65+
37974,MN,1987,,f,65+
37975,MN,1988,,f,65+
37976,MN,1989,,f,65+
37977,MN,1990,,f,65+
37978,MN,1991,,f,65+
37979,MN,1992,,f,65+
37980,MN,1993,,f,65+
37981,MN,1994,1.0,f,65+
37982,MN,1995,25.0,f,65+
37983,MN,1996,12.0,f,65+
37984,MN,1997,9.0,f,65+
37985,MN,1998,15.0,f,65+
37986,MN,1999,17.0,f,65+
37987,MN,2000,17.0,f,65+
37988,MN,2001,29.0,f,65+
37989,MN,2002,23.0,f,65+
37990,MN,2003,19.0,f,65+
37991,MN,2004,23.0,f,65+
37992,MN,2005,25.0,f,65+
37993,MN,2006,29.0,f,65+
37994,MN,2007,29.0,f,65+
37995,MN,2008,26.0,f,65+
37996,MO,1980,,f,65+
37997,MO,1981,,f,65+
37998,MO,1982,,f,65+
37999,MO,1983,,f,65+
38000,MO,1984,,f,65+
38001,MO,1985,,f,65+
38002,MO,1986,,f,65+
38003,MO,1987,,f,65+
38004,MO,1988,,f,65+
38005,MO,1989,,f,65+
38006,MO,1990,,f,65+
38007,MO,1991,,f,65+
38008,MO,1992,,f,65+
38009,MO,1993,,f,65+
38010,MO,1994,,f,65+
38011,MO,1995,6.0,f,65+
38012,MO,1996,11.0,f,65+
38013,MO,1997,15.0,f,65+
38014,MO,1998,21.0,f,65+
38015,MO,1999,,f,65+
38016,MO,2000,13.0,f,65+
38017,MO,2001,11.0,f,65+
38018,MO,2002,11.0,f,65+
38019,MO,2003,5.0,f,65+
38020,MO,2004,9.0,f,65+
38021,MO,2005,5.0,f,65+
38022,MO,2006,4.0,f,65+
38023,MO,2007,6.0,f,65+
38024,MO,2008,5.0,f,65+
38025,MP,1981,,f,65+
38026,MP,1982,,f,65+
38027,MP,1983,,f,65+
38028,MP,1984,,f,65+
38029,MP,1985,,f,65+
38030,MP,1986,,f,65+
38031,MP,1987,,f,65+
38032,MP,1988,,f,65+
38033,MP,1989,,f,65+
38034,MP,1990,,f,65+
38035,MP,1992,,f,65+
38036,MP,1994,,f,65+
38037,MP,1995,1.0,f,65+
38038,MP,1996,1.0,f,65+
38039,MP,1997,,f,65+
38040,MP,1998,0.0,f,65+
38041,MP,1999,,f,65+
38042,MP,2000,1.0,f,65+
38043,MP,2001,0.0,f,65+
38044,MP,2002,0.0,f,65+
38045,MP,2003,0.0,f,65+
38046,MP,2004,0.0,f,65+
38047,MP,2005,1.0,f,65+
38048,MP,2006,1.0,f,65+
38049,MP,2007,2.0,f,65+
38050,MP,2008,0.0,f,65+
38051,MR,1980,,f,65+
38052,MR,1981,,f,65+
38053,MR,1982,,f,65+
38054,MR,1983,,f,65+
38055,MR,1984,,f,65+
38056,MR,1985,,f,65+
38057,MR,1986,,f,65+
38058,MR,1987,,f,65+
38059,MR,1988,,f,65+
38060,MR,1989,,f,65+
38061,MR,1990,,f,65+
38062,MR,1991,,f,65+
38063,MR,1992,,f,65+
38064,MR,1993,,f,65+
38065,MR,1995,,f,65+
38066,MR,1996,,f,65+
38067,MR,1997,70.0,f,65+
38068,MR,1998,,f,65+
38069,MR,1999,20.0,f,65+
38070,MR,2000,,f,65+
38071,MR,2003,,f,65+
38072,MR,2004,28.0,f,65+
38073,MR,2005,,f,65+
38074,MR,2006,25.0,f,65+
38075,MR,2007,42.0,f,65+
38076,MR,2008,40.0,f,65+
38077,MS,1980,,f,65+
38078,MS,1981,,f,65+
38079,MS,1982,,f,65+
38080,MS,1983,,f,65+
38081,MS,1984,,f,65+
38082,MS,1985,,f,65+
38083,MS,1986,,f,65+
38084,MS,1987,,f,65+
38085,MS,1988,,f,65+
38086,MS,1989,,f,65+
38087,MS,1990,,f,65+
38088,MS,1991,,f,65+
38089,MS,1992,,f,65+
38090,MS,1994,,f,65+
38091,MS,1998,,f,65+
38092,MS,1999,,f,65+
38093,MS,2000,,f,65+
38094,MS,2001,,f,65+
38095,MS,2002,,f,65+
38096,MS,2003,0.0,f,65+
38097,MS,2004,0.0,f,65+
38098,MS,2005,,f,65+
38099,MS,2006,,f,65+
38100,MS,2007,1.0,f,65+
38101,MS,2008,,f,65+
38102,MT,1980,,f,65+
38103,MT,1981,,f,65+
38104,MT,1982,,f,65+
38105,MT,1983,,f,65+
38106,MT,1984,,f,65+
38107,MT,1985,,f,65+
38108,MT,1986,,f,65+
38109,MT,1987,,f,65+
38110,MT,1988,,f,65+
38111,MT,1989,,f,65+
38112,MT,1990,,f,65+
38113,MT,1991,,f,65+
38114,MT,1992,,f,65+
38115,MT,1993,,f,65+
38116,MT,1994,,f,65+
38117,MT,1995,2.0,f,65+
38118,MT,1996,0.0,f,65+
38119,MT,1997,1.0,f,65+
38120,MT,1998,0.0,f,65+
38121,MT,1999,,f,65+
38122,MT,2000,,f,65+
38123,MT,2001,,f,65+
38124,MT,2002,1.0,f,65+
38125,MT,2003,0.0,f,65+
38126,MT,2004,0.0,f,65+
38127,MT,2005,0.0,f,65+
38128,MT,2006,0.0,f,65+
38129,MT,2007,0.0,f,65+
38130,MT,2008,2.0,f,65+
38131,MU,1980,,f,65+
38132,MU,1981,,f,65+
38133,MU,1982,,f,65+
38134,MU,1983,,f,65+
38135,MU,1984,,f,65+
38136,MU,1985,,f,65+
38137,MU,1986,,f,65+
38138,MU,1987,,f,65+
38139,MU,1988,,f,65+
38140,MU,1989,,f,65+
38141,MU,1990,,f,65+
38142,MU,1991,,f,65+
38143,MU,1992,,f,65+
38144,MU,1993,,f,65+
38145,MU,1994,,f,65+
38146,MU,1995,4.0,f,65+
38147,MU,1996,,f,65+
38148,MU,1997,,f,65+
38149,MU,1998,6.0,f,65+
38150,MU,1999,3.0,f,65+
38151,MU,2000,4.0,f,65+
38152,MU,2001,,f,65+
38153,MU,2002,1.0,f,65+
38154,MU,2003,5.0,f,65+
38155,MU,2004,5.0,f,65+
38156,MU,2005,1.0,f,65+
38157,MU,2006,3.0,f,65+
38158,MU,2007,3.0,f,65+
38159,MU,2008,1.0,f,65+
38160,MV,1980,,f,65+
38161,MV,1981,,f,65+
38162,MV,1982,,f,65+
38163,MV,1983,,f,65+
38164,MV,1984,,f,65+
38165,MV,1985,,f,65+
38166,MV,1986,,f,65+
38167,MV,1987,,f,65+
38168,MV,1988,,f,65+
38169,MV,1989,,f,65+
38170,MV,1990,,f,65+
38171,MV,1991,,f,65+
38172,MV,1992,,f,65+
38173,MV,1993,,f,65+
38174,MV,1994,,f,65+
38175,MV,1995,2.0,f,65+
38176,MV,1996,5.0,f,65+
38177,MV,1997,0.0,f,65+
38178,MV,1998,0.0,f,65+
38179,MV,1999,1.0,f,65+
38180,MV,2000,2.0,f,65+
38181,MV,2001,2.0,f,65+
38182,MV,2002,2.0,f,65+
38183,MV,2003,0.0,f,65+
38184,MV,2004,4.0,f,65+
38185,MV,2005,4.0,f,65+
38186,MV,2006,2.0,f,65+
38187,MV,2007,1.0,f,65+
38188,MV,2008,2.0,f,65+
38189,MW,1980,,f,65+
38190,MW,1981,,f,65+
38191,MW,1982,,f,65+
38192,MW,1983,,f,65+
38193,MW,1984,,f,65+
38194,MW,1985,,f,65+
38195,MW,1986,,f,65+
38196,MW,1987,,f,65+
38197,MW,1988,,f,65+
38198,MW,1989,,f,65+
38199,MW,1990,,f,65+
38200,MW,1991,,f,65+
38201,MW,1992,,f,65+
38202,MW,1993,,f,65+
38203,MW,1994,,f,65+
38204,MW,1995,45.0,f,65+
38205,MW,1996,37.0,f,65+
38206,MW,1997,36.0,f,65+
38207,MW,1998,63.0,f,65+
38208,MW,1999,62.0,f,65+
38209,MW,2000,64.0,f,65+
38210,MW,2001,58.0,f,65+
38211,MW,2002,,f,65+
38212,MW,2003,52.0,f,65+
38213,MW,2004,96.0,f,65+
38214,MW,2005,74.0,f,65+
38215,MW,2006,93.0,f,65+
38216,MW,2007,84.0,f,65+
38217,MW,2008,89.0,f,65+
38218,MX,1980,,f,65+
38219,MX,1981,,f,65+
38220,MX,1982,,f,65+
38221,MX,1983,,f,65+
38222,MX,1984,,f,65+
38223,MX,1985,,f,65+
38224,MX,1986,,f,65+
38225,MX,1987,,f,65+
38226,MX,1988,,f,65+
38227,MX,1989,,f,65+
38228,MX,1990,,f,65+
38229,MX,1991,,f,65+
38230,MX,1992,,f,65+
38231,MX,1993,,f,65+
38232,MX,1994,,f,65+
38233,MX,1995,,f,65+
38234,MX,1996,312.0,f,65+
38235,MX,1997,,f,65+
38236,MX,1998,585.0,f,65+
38237,MX,1999,710.0,f,65+
38238,MX,2000,709.0,f,65+
38239,MX,2001,948.0,f,65+
38240,MX,2002,733.0,f,65+
38241,MX,2003,841.0,f,65+
38242,MX,2004,725.0,f,65+
38243,MX,2005,784.0,f,65+
38244,MX,2006,803.0,f,65+
38245,MX,2007,788.0,f,65+
38246,MX,2008,836.0,f,65+
38247,MY,1980,,f,65+
38248,MY,1981,,f,65+
38249,MY,1982,,f,65+
38250,MY,1983,,f,65+
38251,MY,1984,,f,65+
38252,MY,1985,,f,65+
38253,MY,1986,,f,65+
38254,MY,1987,,f,65+
38255,MY,1988,,f,65+
38256,MY,1989,,f,65+
38257,MY,1990,,f,65+
38258,MY,1991,,f,65+
38259,MY,1992,,f,65+
38260,MY,1993,,f,65+
38261,MY,1994,,f,65+
38262,MY,1995,339.0,f,65+
38263,MY,1996,270.0,f,65+
38264,MY,1997,343.0,f,65+
38265,MY,1998,406.0,f,65+
38266,MY,1999,268.0,f,65+
38267,MY,2000,286.0,f,65+
38268,MY,2001,222.0,f,65+
38269,MY,2002,293.0,f,65+
38270,MY,2003,626.0,f,65+
38271,MY,2004,532.0,f,65+
38272,MY,2005,572.0,f,65+
38273,MY,2006,161.0,f,65+
38274,MY,2007,514.0,f,65+
38275,MY,2008,657.0,f,65+
38276,MZ,1980,,f,65+
38277,MZ,1981,,f,65+
38278,MZ,1982,,f,65+
38279,MZ,1983,,f,65+
38280,MZ,1984,,f,65+
38281,MZ,1985,,f,65+
38282,MZ,1986,,f,65+
38283,MZ,1987,,f,65+
38284,MZ,1988,,f,65+
38285,MZ,1989,,f,65+
38286,MZ,1990,,f,65+
38287,MZ,1991,,f,65+
38288,MZ,1992,,f,65+
38289,MZ,1993,,f,65+
38290,MZ,1994,,f,65+
38291,MZ,1995,89.0,f,65+
38292,MZ,1996,74.0,f,65+
38293,MZ,1997,78.0,f,65+
38294,MZ,1998,,f,65+
38295,MZ,1999,,f,65+
38296,MZ,2000,,f,65+
38297,MZ,2001,,f,65+
38298,MZ,2002,,f,65+
38299,MZ,2003,,f,65+
38300,MZ,2004,,f,65+
38301,MZ,2005,,f,65+
38302,MZ,2006,,f,65+
38303,MZ,2007,,f,65+
38304,MZ,2008,,f,65+
38305,NC,1980,,f,65+
38306,NC,1981,,f,65+
38307,NC,1982,,f,65+
38308,NC,1983,,f,65+
38309,NC,1984,,f,65+
38310,NC,1985,,f,65+
38311,NC,1986,,f,65+
38312,NC,1987,,f,65+
38313,NC,1988,,f,65+
38314,NC,1989,,f,65+
38315,NC,1990,,f,65+
38316,NC,1991,,f,65+
38317,NC,1992,,f,65+
38318,NC,1993,,f,65+
38319,NC,1994,,f,65+
38320,NC,1995,1.0,f,65+
38321,NC,1996,1.0,f,65+
38322,NC,1997,,f,65+
38323,NC,1998,,f,65+
38324,NC,1999,3.0,f,65+
38325,NC,2000,4.0,f,65+
38326,NC,2001,3.0,f,65+
38327,NC,2002,0.0,f,65+
38328,NC,2003,3.0,f,65+
38329,NC,2004,0.0,f,65+
38330,NC,2005,4.0,f,65+
38331,NC,2006,2.0,f,65+
38332,NC,2007,1.0,f,65+
38333,NC,2008,1.0,f,65+
38334,NE,1980,,f,65+
38335,NE,1981,,f,65+
38336,NE,1982,,f,65+
38337,NE,1983,,f,65+
38338,NE,1984,,f,65+
38339,NE,1985,,f,65+
38340,NE,1986,,f,65+
38341,NE,1987,,f,65+
38342,NE,1988,,f,65+
38343,NE,1989,,f,65+
38344,NE,1990,,f,65+
38345,NE,1993,,f,65+
38346,NE,1994,,f,65+
38347,NE,1995,,f,65+
38348,NE,1996,,f,65+
38349,NE,1997,8.0,f,65+
38350,NE,1998,15.0,f,65+
38351,NE,1999,,f,65+
38352,NE,2000,9.0,f,65+
38353,NE,2001,,f,65+
38354,NE,2002,,f,65+
38355,NE,2003,42.0,f,65+
38356,NE,2004,,f,65+
38357,NE,2005,70.0,f,65+
38358,NE,2006,84.0,f,65+
38359,NE,2007,109.0,f,65+
38360,NE,2008,110.0,f,65+
38361,NG,1980,,f,65+
38362,NG,1981,,f,65+
38363,NG,1982,,f,65+
38364,NG,1983,,f,65+
38365,NG,1984,,f,65+
38366,NG,1985,,f,65+
38367,NG,1986,,f,65+
38368,NG,1987,,f,65+
38369,NG,1988,,f,65+
38370,NG,1989,,f,65+
38371,NG,1990,,f,65+
38372,NG,1991,,f,65+
38373,NG,1992,,f,65+
38374,NG,1993,,f,65+
38375,NG,1994,,f,65+
38376,NG,1995,451.0,f,65+
38377,NG,1996,215.0,f,65+
38378,NG,1997,120.0,f,65+
38379,NG,1998,132.0,f,65+
38380,NG,1999,,f,65+
38381,NG,2000,231.0,f,65+
38382,NG,2001,251.0,f,65+
38383,NG,2002,241.0,f,65+
38384,NG,2003,327.0,f,65+
38385,NG,2004,567.0,f,65+
38386,NG,2005,415.0,f,65+
38387,NG,2006,545.0,f,65+
38388,NG,2007,625.0,f,65+
38389,NG,2008,660.0,f,65+
38390,NI,1980,,f,65+
38391,NI,1981,,f,65+
38392,NI,1982,,f,65+
38393,NI,1983,,f,65+
38394,NI,1984,,f,65+
38395,NI,1985,,f,65+
38396,NI,1986,,f,65+
38397,NI,1987,,f,65+
38398,NI,1988,,f,65+
38399,NI,1989,,f,65+
38400,NI,1990,,f,65+
38401,NI,1991,,f,65+
38402,NI,1992,,f,65+
38403,NI,1993,,f,65+
38404,NI,1994,,f,65+
38405,NI,1995,46.0,f,65+
38406,NI,1996,56.0,f,65+
38407,NI,1997,53.0,f,65+
38408,NI,1998,55.0,f,65+
38409,NI,1999,45.0,f,65+
38410,NI,2000,61.0,f,65+
38411,NI,2001,64.0,f,65+
38412,NI,2002,44.0,f,65+
38413,NI,2003,48.0,f,65+
38414,NI,2004,50.0,f,65+
38415,NI,2005,47.0,f,65+
38416,NI,2006,38.0,f,65+
38417,NI,2007,55.0,f,65+
38418,NI,2008,55.0,f,65+
38419,NL,1980,,f,65+
38420,NL,1981,,f,65+
38421,NL,1982,,f,65+
38422,NL,1983,,f,65+
38423,NL,1984,,f,65+
38424,NL,1985,,f,65+
38425,NL,1986,,f,65+
38426,NL,1987,,f,65+
38427,NL,1988,,f,65+
38428,NL,1989,,f,65+
38429,NL,1990,,f,65+
38430,NL,1991,,f,65+
38431,NL,1992,,f,65+
38432,NL,1993,,f,65+
38433,NL,1994,,f,65+
38434,NL,1995,7.0,f,65+
38435,NL,1996,20.0,f,65+
38436,NL,1997,11.0,f,65+
38437,NL,1998,9.0,f,65+
38438,NL,1999,16.0,f,65+
38439,NL,2000,10.0,f,65+
38440,NL,2001,10.0,f,65+
38441,NL,2002,9.0,f,65+
38442,NL,2003,5.0,f,65+
38443,NL,2004,12.0,f,65+
38444,NL,2005,4.0,f,65+
38445,NL,2006,10.0,f,65+
38446,NL,2007,12.0,f,65+
38447,NL,2008,7.0,f,65+
38448,NO,1980,,f,65+
38449,NO,1981,,f,65+
38450,NO,1982,,f,65+
38451,NO,1983,,f,65+
38452,NO,1984,,f,65+
38453,NO,1985,,f,65+
38454,NO,1986,,f,65+
38455,NO,1987,,f,65+
38456,NO,1988,,f,65+
38457,NO,1989,,f,65+
38458,NO,1990,,f,65+
38459,NO,1991,,f,65+
38460,NO,1992,,f,65+
38461,NO,1993,,f,65+
38462,NO,1994,,f,65+
38463,NO,1995,8.0,f,65+
38464,NO,1996,17.0,f,65+
38465,NO,1997,18.0,f,65+
38466,NO,1998,5.0,f,65+
38467,NO,1999,0.0,f,65+
38468,NO,2000,5.0,f,65+
38469,NO,2001,4.0,f,65+
38470,NO,2002,2.0,f,65+
38471,NO,2003,1.0,f,65+
38472,NO,2004,6.0,f,65+
38473,NO,2005,3.0,f,65+
38474,NO,2006,3.0,f,65+
38475,NO,2007,1.0,f,65+
38476,NO,2008,6.0,f,65+
38477,NP,1980,,f,65+
38478,NP,1981,,f,65+
38479,NP,1982,,f,65+
38480,NP,1983,,f,65+
38481,NP,1984,,f,65+
38482,NP,1985,,f,65+
38483,NP,1986,,f,65+
38484,NP,1987,,f,65+
38485,NP,1988,,f,65+
38486,NP,1989,,f,65+
38487,NP,1990,,f,65+
38488,NP,1991,,f,65+
38489,NP,1993,,f,65+
38490,NP,1994,,f,65+
38491,NP,1995,,f,65+
38492,NP,1996,110.0,f,65+
38493,NP,1997,,f,65+
38494,NP,1998,170.0,f,65+
38495,NP,1999,200.0,f,65+
38496,NP,2000,228.0,f,65+
38497,NP,2001,222.0,f,65+
38498,NP,2002,198.0,f,65+
38499,NP,2003,220.0,f,65+
38500,NP,2004,215.0,f,65+
38501,NP,2005,230.0,f,65+
38502,NP,2006,243.0,f,65+
38503,NP,2007,258.0,f,65+
38504,NP,2008,226.0,f,65+
38505,NR,1980,,f,65+
38506,NR,1981,,f,65+
38507,NR,1982,,f,65+
38508,NR,1983,,f,65+
38509,NR,1984,,f,65+
38510,NR,1985,,f,65+
38511,NR,1986,,f,65+
38512,NR,1987,,f,65+
38513,NR,1988,,f,65+
38514,NR,1989,,f,65+
38515,NR,1990,,f,65+
38516,NR,1994,,f,65+
38517,NR,1998,,f,65+
38518,NR,1999,0.0,f,65+
38519,NR,2000,,f,65+
38520,NR,2001,,f,65+
38521,NR,2002,,f,65+
38522,NR,2003,0.0,f,65+
38523,NR,2004,,f,65+
38524,NR,2005,,f,65+
38525,NR,2006,0.0,f,65+
38526,NR,2007,0.0,f,65+
38527,NR,2008,0.0,f,65+
38528,NU,1980,,f,65+
38529,NU,1981,,f,65+
38530,NU,1982,,f,65+
38531,NU,1983,,f,65+
38532,NU,1984,,f,65+
38533,NU,1985,,f,65+
38534,NU,1986,,f,65+
38535,NU,1987,,f,65+
38536,NU,1988,,f,65+
38537,NU,1990,,f,65+
38538,NU,1992,,f,65+
38539,NU,1993,,f,65+
38540,NU,1994,,f,65+
38541,NU,1995,,f,65+
38542,NU,1996,,f,65+
38543,NU,1997,,f,65+
38544,NU,1998,,f,65+
38545,NU,1999,,f,65+
38546,NU,2000,,f,65+
38547,NU,2001,,f,65+
38548,NU,2002,,f,65+
38549,NU,2003,,f,65+
38550,NU,2004,0.0,f,65+
38551,NU,2005,0.0,f,65+
38552,NU,2006,0.0,f,65+
38553,NU,2007,0.0,f,65+
38554,NU,2008,,f,65+
38555,NZ,1980,,f,65+
38556,NZ,1981,,f,65+
38557,NZ,1982,,f,65+
38558,NZ,1983,,f,65+
38559,NZ,1984,,f,65+
38560,NZ,1985,,f,65+
38561,NZ,1986,,f,65+
38562,NZ,1987,,f,65+
38563,NZ,1988,,f,65+
38564,NZ,1989,,f,65+
38565,NZ,1990,,f,65+
38566,NZ,1991,,f,65+
38567,NZ,1992,,f,65+
38568,NZ,1993,,f,65+
38569,NZ,1994,,f,65+
38570,NZ,1995,4.0,f,65+
38571,NZ,1996,13.0,f,65+
38572,NZ,1997,7.0,f,65+
38573,NZ,1998,5.0,f,65+
38574,NZ,1999,1.0,f,65+
38575,NZ,2000,10.0,f,65+
38576,NZ,2001,5.0,f,65+
38577,NZ,2002,3.0,f,65+
38578,NZ,2003,5.0,f,65+
38579,NZ,2004,13.0,f,65+
38580,NZ,2005,2.0,f,65+
38581,NZ,2006,4.0,f,65+
38582,NZ,2007,4.0,f,65+
38583,NZ,2008,9.0,f,65+
38584,OM,1980,,f,65+
38585,OM,1981,,f,65+
38586,OM,1982,,f,65+
38587,OM,1983,,f,65+
38588,OM,1984,,f,65+
38589,OM,1985,,f,65+
38590,OM,1986,,f,65+
38591,OM,1987,,f,65+
38592,OM,1988,,f,65+
38593,OM,1989,,f,65+
38594,OM,1990,,f,65+
38595,OM,1991,,f,65+
38596,OM,1992,,f,65+
38597,OM,1993,,f,65+
38598,OM,1994,,f,65+
38599,OM,1995,3.0,f,65+
38600,OM,1996,7.0,f,65+
38601,OM,1997,5.0,f,65+
38602,OM,1998,2.0,f,65+
38603,OM,1999,8.0,f,65+
38604,OM,2000,6.0,f,65+
38605,OM,2001,8.0,f,65+
38606,OM,2002,7.0,f,65+
38607,OM,2003,7.0,f,65+
38608,OM,2004,0.0,f,65+
38609,OM,2005,3.0,f,65+
38610,OM,2006,14.0,f,65+
